t= 34s  ax=   539 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 35s  ax=   539 ay=   161 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 36s  ax=   538 ay=   161 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 37s  ax=   540 ay=   161 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 38s  ax=   540 ay=   161 az= -4151  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 39s  ax=   540 ay=   161 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 40s  ax=   540 ay=   161 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 41s  ax=   540 ay=   162 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 42s  ax=   539 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 43s  ax=   540 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 44s  ax=   538 ay=   160 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 45s  ax=   539 ay=   161 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 46s  ax=   539 ay=   160 az= -4161  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 47s  ax=   536 ay=   161 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 48s  ax=   540 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 49s  ax=   537 ay=   162 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 50s  ax=   537 ay=   161 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 51s  ax=   538 ay=   161 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 52s  ax=   539 ay=   160 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 53s  ax=   539 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 54s  ax=   538 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 55s  ax=   540 ay=   163 az= -4151  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 56s  ax=   538 ay=   160 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 57s  ax=   539 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 58s  ax=   538 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 59s  ax=   538 ay=   161 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 60s  ax=   538 ay=   160 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 61s  ax=   540 ay=   160 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 62s  ax=   538 ay=   160 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 63s  ax=   538 ay=   161 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 64s  ax=   538 ay=   161 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 65s  ax=   539 ay=   161 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 66s  ax=   537 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 67s  ax=   539 ay=   162 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 68s  ax=   539 ay=   161 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 69s  ax=   538 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 70s  ax=   538 ay=   159 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 71s  ax=   539 ay=   159 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 72s  ax=   539 ay=   160 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 73s  ax=   538 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 74s  ax=   539 ay=   161 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 75s  ax=   538 ay=   158 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 76s  ax=   538 ay=   161 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 77s  ax=   538 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 78s  ax=   538 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 79s  ax=   538 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 80s  ax=   538 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 81s  ax=   538 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 82s  ax=   537 ay=   157 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 83s  ax=   538 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 84s  ax=   538 ay=   159 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 85s  ax=   538 ay=   161 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 86s  ax=   538 ay=   162 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 87s  ax=   538 ay=   160 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 88s  ax=   538 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 89s  ax=   538 ay=   158 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 90s  ax=   538 ay=   160 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 91s  ax=   537 ay=   161 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 92s  ax=   537 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 93s  ax=   537 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 94s  ax=   539 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 95s  ax=   538 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 96s  ax=   539 ay=   160 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 97s  ax=   539 ay=   161 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t= 98s  ax=   538 ay=   158 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t= 99s  ax=   538 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=100s  ax=   537 ay=   160 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=101s  ax=   539 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=102s  ax=   539 ay=   160 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=103s  ax=   539 ay=   158 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=104s  ax=   539 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=105s  ax=   539 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=106s  ax=   539 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=107s  ax=   538 ay=   161 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=108s  ax=   540 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=109s  ax=   537 ay=   160 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=110s  ax=   538 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=111s  ax=   539 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=112s  ax=   539 ay=   159 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=113s  ax=   539 ay=   161 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=114s  ax=   539 ay=   160 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=115s  ax=   538 ay=   159 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=116s  ax=   538 ay=   159 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=117s  ax=   539 ay=   159 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=118s  ax=   539 ay=   158 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=119s  ax=   538 ay=   160 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=120s  ax=   537 ay=   161 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=121s  ax=   538 ay=   157 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=122s  ax=   540 ay=   159 az= -4152  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=123s  ax=   538 ay=   161 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=124s  ax=   538 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=125s  ax=   536 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=126s  ax=   538 ay=   158 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=127s  ax=   539 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=128s  ax=   537 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=129s  ax=   536 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=130s  ax=   538 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=131s  ax=   538 ay=   160 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=132s  ax=   538 ay=   158 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=133s  ax=   539 ay=   160 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=134s  ax=   537 ay=   161 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=135s  ax=   538 ay=   159 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=136s  ax=   538 ay=   161 az= -4152  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=137s  ax=   538 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=138s  ax=   538 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=139s  ax=   538 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
